COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85658,1996,12,9,0.00000,68.00000,54.00000, 61.00000
85658,1996,12,10,0.00000,70.00000,56.00000, 63.00000
85658,1996,12,11,0.00000,75.00000,68.00000, 71.50000
85658,1996,12,12,0.00000,78.00000,72.00000, 75.00000
85658,1996,12,13,0.21000,78.00000,70.00000, 74.00000
85658,1996,12,14,0.00000,75.00000,65.00000, 70.00000
85658,1996,12,15,0.00000,74.00000,63.00000, 68.50000
85658,1996,12,16,0.00000,72.00000,65.00000, 68.50000
85658,1996,12,17,0.00000,77.00000,68.00000, 72.50000
85658,1996,12,18,0.00000,80.00000,70.00000, 75.00000
85658,1996,12,19,0.01000,81.00000,65.00000, 73.00000
85658,1996,12,20,0.02000,-99.90000,44.00000, -99.90000
85658,1996,12,21,0.00000,68.00000,53.00000, 60.50000
85658,1996,12,22,0.00000,74.00000,68.00000, 71.00000
85658,1996,12,23,0.00000,75.00000,70.00000, 72.50000
85658,1996,12,24,0.00000,79.00000,72.00000, 75.50000
85658,1996,12,25,0.00000,77.00000,64.00000, 70.50000
85658,1996,12,26,0.00000,79.00000,73.00000, 76.00000
85658,1996,12,27,0.10000,80.00000,73.00000, 76.50000
85658,1996,12,28,0.00000,78.00000,74.00000, 76.00000
85658,1996,12,29,0.00000,80.00000,74.00000, 77.00000
85658,1996,12,30,0.00000,78.00000,74.00000, 76.00000
85658,1996,12,31,0.00000,81.00000,74.00000, 77.50000
85658,1997,1,1,0.00000,80.00000,74.00000, 77.00000
85658,1997,1,2,0.00000,80.00000,69.00000, 74.50000
85658,1997,1,3,0.00000,80.00000,69.00000, 74.50000
85658,1997,1,4,0.00000,81.00000,70.00000, 75.50000
85658,1997,1,5,0.00000,81.00000,73.00000, 77.00000
85658,1997,1,6,0.00000,81.00000,72.00000, 76.50000
85658,1997,1,7,0.00000,81.00000,72.00000, 76.50000
85658,1997,1,8,0.00000,79.00000,69.00000, 74.00000
85658,1997,1,9,0.00000,82.00000,69.00000, 75.50000
85658,1997,1,10,0.38000,-99.90000,60.00000, -99.90000
85658,1997,1,11,0.01000,68.00000,61.00000, 64.50000
85658,1997,1,12,0.04000,72.00000,62.00000, 67.00000
85658,1997,1,13,0.01000,74.00000,70.00000, 72.00000
85658,1997,1,14,1.35000,77.00000,64.00000, 70.50000
85658,1997,1,15,0.03000,73.00000,69.00000, 71.00000
85658,1997,1,16,0.32000,84.00000,71.00000, 77.50000
85658,1997,1,17,0.00000,-99.90000,49.00000, -99.90000
85658,1997,1,18,0.00000,57.00000,44.00000, 50.50000
85658,1997,1,19,0.00000,55.00000,41.00000, 48.00000
85658,1997,1,20,0.00000,66.00000,41.00000, 53.50000
85658,1997,1,21,0.00000,71.00000,56.00000, 63.50000
85658,1997,1,22,0.00000,77.00000,68.00000, 72.50000
85658,1997,1,23,0.00000,78.00000,67.00000, 72.50000
85658,1997,1,24,0.00000,80.00000,73.00000, 76.50000
85658,1997,1,25,0.00000,80.00000,73.00000, 76.50000
85658,1997,1,26,0.01000,75.00000,63.00000, 69.00000
85658,1997,1,27,0.00000,75.00000,72.00000, 73.50000
85658,1997,1,28,0.00000,79.00000,72.00000, 75.50000
85658,1997,1,29,0.00000,80.00000,72.00000, 76.00000
85658,1997,1,30,0.00000,77.00000,69.00000, 73.00000
85658,1997,1,31,0.00000,-99.90000,55.00000, -99.90000
85658,1997,2,1,0.00000,70.00000,56.00000, 63.00000
85658,1997,2,2,0.00000,75.00000,59.00000, 67.00000
85658,1997,2,3,0.00000,76.00000,59.00000, 67.50000
85658,1997,2,4,0.00000,78.00000,72.00000, 75.00000
85658,1997,2,5,0.00000,80.00000,73.00000, 76.50000
85658,1997,2,6,0.00000,81.00000,73.00000, 77.00000
85658,1997,2,7,0.00000,82.00000,74.00000, 78.00000
85658,1997,2,8,0.00000,82.00000,74.00000, 78.00000
85658,1997,2,9,0.00000,78.00000,71.00000, 74.50000
85658,1997,2,10,0.06000,84.00000,67.00000, 75.50000
85658,1997,2,11,0.00000,71.00000,58.00000, 64.50000
85658,1997,2,12,0.00000,78.00000,60.00000, 69.00000
85658,1997,2,13,0.00000,80.00000,74.00000, 77.00000
85658,1997,2,14,0.00000,80.00000,75.00000, 77.50000
85658,1997,2,15,0.00000,82.00000,76.00000, 79.00000
85658,1997,2,16,1.34000,81.00000,70.00000, 75.50000
85658,1997,2,17,0.12000,75.00000,67.00000, 71.00000
85658,1997,2,18,0.09000,75.00000,70.00000, 72.50000
85658,1997,2,19,0.00000,77.00000,70.00000, 73.50000
85658,1997,2,20,0.00000,79.00000,74.00000, 76.50000
85658,1997,2,21,0.00000,81.00000,73.00000, 77.00000
85658,1997,2,22,0.00000,82.00000,74.00000, 78.00000
85658,1997,2,23,0.00000,78.00000,72.00000, 75.00000
85658,1997,2,24,0.00000,79.00000,75.00000, 77.00000
85658,1997,2,25,0.00000,81.00000,74.00000, 77.50000
85658,1997,2,26,0.00000,81.00000,73.00000, 77.00000
85658,1997,2,27,0.00000,81.00000,75.00000, 78.00000
85658,1997,2,28,0.00000,81.00000,75.00000, 78.00000
85658,1997,2,29,-99.99000,-99.90000,-99.90000, -99.90000
85658,1997,3,1,0.00000,81.00000,75.00000, 78.00000
85658,1997,3,2,0.01000,83.00000,75.00000, 79.00000
85658,1997,3,3,0.00000,83.00000,75.00000, 79.00000
85658,1997,3,4,0.00000,83.00000,75.00000, 79.00000
85658,1997,3,5,0.00000,82.00000,75.00000, 78.50000
85658,1997,3,6,0.00000,84.00000,71.00000, 77.50000
85658,1997,3,7,0.04000,76.00000,72.00000, 74.00000
85658,1997,3,8,0.00000,78.00000,73.00000, 75.50000
85658,1997,3,9,0.00000,78.00000,72.00000, 75.00000
85658,1997,3,10,0.00000,81.00000,73.00000, 77.00000
85658,1997,3,11,0.00000,83.00000,74.00000, 78.50000
85658,1997,3,12,0.00000,82.00000,71.00000, 76.50000
85658,1997,3,13,0.00000,81.00000,71.00000, 76.00000
85658,1997,3,14,0.11000,83.00000,67.00000, 75.00000
85658,1997,3,15,0.03000,78.00000,67.00000, 72.50000
85658,1997,3,16,0.00000,79.00000,68.00000, 73.50000
85658,1997,3,17,0.00000,78.00000,71.00000, 74.50000
85658,1997,3,18,0.00000,77.00000,72.00000, 74.50000
85658,1997,3,19,0.00000,83.00000,70.00000, 76.50000
85658,1997,3,20,0.00000,82.00000,71.00000, 76.50000
85658,1997,3,21,0.80000,78.00000,71.00000, 74.50000
85658,1997,3,22,0.01000,83.00000,65.00000, 74.00000
85658,1997,3,23,0.00000,83.00000,66.00000, 74.50000
85658,1997,3,24,0.00000,80.00000,66.00000, 73.00000
85658,1997,3,25,0.00000,79.00000,74.00000, 76.50000
85658,1997,3,26,0.00000,83.00000,75.00000, 79.00000
85658,1997,3,27,0.03000,83.00000,73.00000, 78.00000
85658,1997,3,28,0.00000,84.00000,76.00000, 80.00000
85658,1997,3,29,0.00000,84.00000,73.00000, 78.50000
85658,1997,3,30,0.00000,84.00000,73.00000, 78.50000
85658,1997,3,31,0.00000,86.00000,73.00000, 79.50000
85658,1997,4,1,0.00000,74.00000,64.00000, 69.00000
85658,1997,4,2,0.00000,75.00000,67.00000, 71.00000
85658,1997,4,3,0.00000,76.00000,71.00000, 73.50000
85658,1997,4,4,0.00000,77.00000,72.00000, 74.50000
85658,1997,4,5,0.00000,79.00000,73.00000, 76.00000
85658,1997,4,6,0.00000,81.00000,74.00000, 77.50000
85658,1997,4,7,0.00000,81.00000,74.00000, 77.50000
85658,1997,4,8,0.00000,82.00000,73.00000, 77.50000
85658,1997,4,9,0.00000,82.00000,74.00000, 78.00000
85658,1997,4,10,0.45000,75.00000,68.00000, 71.50000
85658,1997,4,11,0.19000,78.00000,69.00000, 73.50000
85658,1997,4,12,0.57000,79.00000,72.00000, 75.50000
85658,1997,4,13,0.68000,83.00000,74.00000, 78.50000
85658,1997,4,14,0.10000,83.00000,74.00000, 78.50000
85658,1997,4,15,0.10000,82.00000,72.00000, 77.00000
85658,1997,4,16,0.28000,77.00000,71.00000, 74.00000
85658,1997,4,17,0.91000,85.00000,71.00000, 78.00000
85658,1997,4,18,0.00000,75.00000,64.00000, 69.50000
85658,1997,4,19,0.00000,76.00000,56.00000, 66.00000
85658,1997,4,20,0.00000,80.00000,64.00000, 72.00000
85658,1997,4,21,0.00000,81.00000,67.00000, 74.00000
85658,1997,4,22,0.05000,84.00000,67.00000, 75.50000
85658,1997,4,23,0.00000,86.00000,76.00000, 81.00000
85658,1997,4,24,0.00000,78.00000,66.00000, 72.00000
85658,1997,4,25,0.00000,80.00000,74.00000, 77.00000
85658,1997,4,26,0.10000,81.00000,77.00000, 79.00000
85658,1997,4,27,0.25000,84.00000,77.00000, 80.50000
85658,1997,4,28,0.00000,85.00000,78.00000, 81.50000
85658,1997,4,29,0.34000,88.00000,72.00000, 80.00000
85658,1997,4,30,0.00000,80.00000,70.00000, 75.00000
85658,1997,5,1,0.00000,81.00000,74.00000, 77.50000
85658,1997,5,2,0.00000,84.00000,76.00000, 80.00000
85658,1997,5,3,0.00000,87.00000,79.00000, 83.00000
85658,1997,5,4,2.00000,87.00000,68.00000, 77.50000
85658,1997,5,5,1.35000,78.00000,69.00000, 73.50000
85658,1997,5,6,0.00000,79.00000,66.00000, 72.50000
85658,1997,5,7,0.00000,79.00000,73.00000, 76.00000
85658,1997,5,8,0.00000,79.00000,74.00000, 76.50000
85658,1997,5,9,0.00000,84.00000,75.00000, 79.50000
85658,1997,5,10,0.00000,85.00000,75.00000, 80.00000
85658,1997,5,11,0.10000,82.00000,74.00000, 78.00000
85658,1997,5,12,0.50000,82.00000,72.00000, 77.00000
85658,1997,5,13,0.80000,89.00000,72.00000, 80.50000
85658,1997,5,14,0.00000,80.00000,72.00000, 76.00000
85658,1997,5,15,0.00000,85.00000,74.00000, 79.50000
85658,1997,5,16,0.00000,81.00000,77.00000, 79.00000
85658,1997,5,17,0.20000,80.00000,73.00000, 76.50000
85658,1997,5,18,0.02000,84.00000,77.00000, 80.50000
85658,1997,5,19,0.01000,86.00000,79.00000, 82.50000
85658,1997,5,20,0.00000,88.00000,79.00000, 83.50000
85658,1997,5,21,0.00000,88.00000,79.00000, 83.50000
85658,1997,5,22,0.00000,91.00000,80.00000, 85.50000
85658,1997,5,23,0.15000,83.00000,78.00000, 80.50000
85658,1997,5,24,0.00000,82.00000,78.00000, 80.00000
85658,1997,5,25,0.00000,85.00000,78.00000, 81.50000
85658,1997,5,26,0.00000,86.00000,78.00000, 82.00000
85658,1997,5,27,0.00000,86.00000,78.00000, 82.00000
85658,1997,5,28,1.79000,84.00000,68.00000, 76.00000
85658,1997,5,29,0.03000,82.00000,73.00000, 77.50000
85658,1997,5,30,0.10000,82.00000,73.00000, 77.50000
85658,1997,5,31,0.00000,87.00000,76.00000, 81.50000
85658,1997,6,1,0.01000,86.00000,77.00000, 81.50000
85658,1997,6,2,1.15000,86.00000,72.00000, 79.00000
85658,1997,6,3,0.40000,87.00000,76.00000, 81.50000
85658,1997,6,4,0.41000,85.00000,76.00000, 80.50000
85658,1997,6,5,0.23000,85.00000,73.00000, 79.00000
85658,1997,6,6,0.11000,91.00000,74.00000, 82.50000
85658,1997,6,7,0.00000,91.00000,75.00000, 83.00000
85658,1997,6,8,0.21000,82.00000,74.00000, 78.00000
85658,1997,6,9,2.95000,80.00000,73.00000, 76.50000
85658,1997,6,10,1.72000,87.00000,80.00000, 83.50000
85658,1997,6,11,0.02000,91.00000,77.00000, 84.00000
85658,1997,6,12,1.37000,86.00000,72.00000, 79.00000
85658,1997,6,13,0.51000,88.00000,74.00000, 81.00000
85658,1997,6,14,0.00000,89.00000,80.00000, 84.50000
85658,1997,6,15,1.88000,90.00000,73.00000, 81.50000
85658,1997,6,16,0.01000,94.00000,76.00000, 85.00000
85658,1997,6,17,0.45000,90.00000,72.00000, 81.00000
85658,1997,6,18,0.00000,90.00000,80.00000, 85.00000
85658,1997,6,19,0.00000,88.00000,76.00000, 82.00000
85658,1997,6,20,0.04000,87.00000,74.00000, 80.50000
85658,1997,6,21,0.00000,88.00000,79.00000, 83.50000
85658,1997,6,22,0.26000,85.00000,75.00000, 80.00000
85658,1997,6,23,0.10000,92.00000,78.00000, 85.00000
85658,1997,6,24,0.11000,91.00000,82.00000, 86.50000
85658,1997,6,25,0.66000,91.00000,76.00000, 83.50000
85658,1997,6,26,0.10000,88.00000,79.00000, 83.50000
85658,1997,6,27,0.00000,89.00000,81.00000, 85.00000
85658,1997,6,28,0.00000,91.00000,81.00000, 86.00000
85658,1997,6,29,0.00000,89.00000,81.00000, 85.00000
85658,1997,6,30,0.00000,90.00000,81.00000, 85.50000
85658,1997,7,1,0.00000,92.00000,80.00000, 86.00000
85658,1997,7,2,0.05000,92.00000,78.00000, 85.00000
85658,1997,7,3,0.00000,91.00000,80.00000, 85.50000
85658,1997,7,4,0.00000,91.00000,79.00000, 85.00000
85658,1997,7,5,1.05000,90.00000,73.00000, 81.50000
85658,1997,7,6,0.00000,91.00000,80.00000, 85.50000
85658,1997,7,7,0.33000,89.00000,74.00000, 81.50000
85658,1997,7,8,0.00000,88.00000,82.00000, 85.00000
85658,1997,7,9,0.05000,89.00000,83.00000, 86.00000
85658,1997,7,10,0.00000,91.00000,80.00000, 85.50000
85658,1997,7,11,0.00000,89.00000,79.00000, 84.00000
85658,1997,7,12,0.00000,87.00000,78.00000, 82.50000
85658,1997,7,13,0.11000,92.00000,75.00000, 83.50000
85658,1997,7,14,0.02000,89.00000,76.00000, 82.50000
85658,1997,7,15,0.12000,89.00000,77.00000, 83.00000
85658,1997,7,16,0.14000,87.00000,77.00000, 82.00000
85658,1997,7,17,0.00000,87.00000,80.00000, 83.50000
85658,1997,7,18,0.00000,88.00000,80.00000, 84.00000
85658,1997,7,19,0.10000,89.00000,77.00000, 83.00000
85658,1997,7,20,0.04000,89.00000,77.00000, 83.00000
85658,1997,7,21,0.10000,87.00000,77.00000, 82.00000
85658,1997,7,22,0.02000,90.00000,77.00000, 83.50000
85658,1997,7,23,0.00000,90.00000,83.00000, 86.50000
85658,1997,7,24,0.03000,90.00000,80.00000, 85.00000
85658,1997,7,25,0.00000,90.00000,80.00000, 85.00000
85658,1997,7,26,0.00000,91.00000,81.00000, 86.00000
85658,1997,7,27,0.00000,91.00000,82.00000, 86.50000
85658,1997,7,28,0.00000,91.00000,82.00000, 86.50000
85658,1997,7,29,0.00000,91.00000,79.00000, 85.00000
85658,1997,7,30,0.00000,92.00000,82.00000, 87.00000
85658,1997,7,31,0.00000,92.00000,82.00000, 87.00000
85658,1997,8,1,0.00000,92.00000,82.00000, 87.00000
85658,1997,8,2,0.07000,91.00000,78.00000, 84.50000
85658,1997,8,3,0.00000,91.00000,82.00000, 86.50000
85658,1997,8,4,0.30000,91.00000,73.00000, 82.00000
85658,1997,8,5,0.00000,92.00000,81.00000, 86.50000
85658,1997,8,6,0.00000,91.00000,76.00000, 83.50000
85658,1997,8,7,0.01000,92.00000,78.00000, 85.00000
85658,1997,8,8,0.30000,92.00000,77.00000, 84.50000
85658,1997,8,9,0.14000,89.00000,79.00000, 84.00000
85658,1997,8,10,0.02000,90.00000,78.00000, 84.00000
85658,1997,8,11,0.00000,93.00000,80.00000, 86.50000
85658,1997,8,12,0.00000,89.00000,83.00000, 86.00000
85658,1997,8,13,0.00000,89.00000,83.00000, 86.00000
85658,1997,8,14,0.00000,91.00000,80.00000, 85.50000
85658,1997,8,15,0.00000,90.00000,81.00000, 85.50000
85658,1997,8,16,0.00000,93.00000,82.00000, 87.50000
85658,1997,8,17,0.00000,93.00000,81.00000, 87.00000
85658,1997,8,18,0.00000,91.00000,81.00000, 86.00000
85658,1997,8,19,0.00000,93.00000,83.00000, 88.00000
85658,1997,8,20,0.00000,92.00000,84.00000, 88.00000
85658,1997,8,21,2.21000,94.00000,72.00000, 83.00000
85658,1997,8,22,0.57000,90.00000,77.00000, 83.50000
85658,1997,8,23,0.00000,91.00000,79.00000, 85.00000
85658,1997,8,24,0.80000,90.00000,73.00000, 81.50000
85658,1997,8,25,0.28000,89.00000,73.00000, 81.00000
85658,1997,8,26,2.64000,85.00000,74.00000, 79.50000
85658,1997,8,27,0.00000,86.00000,77.00000, 81.50000
85658,1997,8,28,0.02000,88.00000,81.00000, 84.50000
85658,1997,8,29,0.00000,87.00000,82.00000, 84.50000
85658,1997,8,30,0.00000,86.00000,79.00000, 82.50000
85658,1997,8,31,0.08000,86.00000,78.00000, 82.00000
85658,1997,9,1,0.19000,89.00000,77.00000, 83.00000
85658,1997,9,2,0.42000,87.00000,78.00000, 82.50000
85658,1997,9,3,0.00000,89.00000,80.00000, 84.50000
85658,1997,9,4,0.30000,88.00000,79.00000, 83.50000
85658,1997,9,5,0.78000,82.00000,77.00000, 79.50000
85658,1997,9,6,5.00000,87.00000,79.00000, 83.00000
85658,1997,9,7,0.47000,85.00000,79.00000, 82.00000
85658,1997,9,8,0.00000,87.00000,76.00000, 81.50000
85658,1997,9,9,0.00000,85.00000,81.00000, 83.00000
85658,1997,9,10,0.00000,88.00000,79.00000, 83.50000
85658,1997,9,11,0.07000,90.00000,79.00000, 84.50000
85658,1997,9,12,0.30000,88.00000,75.00000, 81.50000
85658,1997,9,13,0.00000,86.00000,75.00000, 80.50000
85658,1997,9,14,3.00000,82.00000,72.00000, 77.00000
85658,1997,9,15,5.05000,82.00000,72.00000, 77.00000
85658,1997,9,16,0.00000,85.00000,76.00000, 80.50000
85658,1997,9,17,0.00000,85.00000,78.00000, 81.50000
85658,1997,9,18,0.00000,86.00000,78.00000, 82.00000
85658,1997,9,19,0.60000,84.00000,77.00000, 80.50000
85658,1997,9,20,0.48000,87.00000,80.00000, 83.50000
85658,1997,9,21,0.00000,88.00000,78.00000, 83.00000
85658,1997,9,22,0.00000,87.00000,78.00000, 82.50000
85658,1997,9,23,0.46000,88.00000,76.00000, 82.00000
85658,1997,9,24,0.00000,88.00000,78.00000, 83.00000
85658,1997,9,25,0.17000,88.00000,76.00000, 82.00000
85658,1997,9,26,0.20000,87.00000,80.00000, 83.50000
85658,1997,9,27,0.27000,89.00000,74.00000, 81.50000
85658,1997,9,28,1.03000,86.00000,75.00000, 80.50000
85658,1997,9,29,0.92000,86.00000,75.00000, 80.50000
85658,1997,9,30,0.08000,87.00000,77.00000, 82.00000
85658,1997,10,1,0.62000,84.00000,73.00000, 78.50000
85658,1997,10,2,0.00000,85.00000,75.00000, 80.00000
85658,1997,10,3,0.00000,84.00000,75.00000, 79.50000
85658,1997,10,4,0.00000,85.00000,77.00000, 81.00000
85658,1997,10,5,0.00000,85.00000,80.00000, 82.50000
85658,1997,10,6,0.20000,83.00000,77.00000, 80.00000
85658,1997,10,7,0.00000,84.00000,77.00000, 80.50000
85658,1997,10,8,0.03000,83.00000,76.00000, 79.50000
85658,1997,10,9,0.00000,86.00000,79.00000, 82.50000
85658,1997,10,10,0.00000,83.00000,75.00000, 79.00000
85658,1997,10,11,0.01000,82.00000,74.00000, 78.00000
85658,1997,10,12,0.00000,83.00000,78.00000, 80.50000
85658,1997,10,13,0.00000,83.00000,75.00000, 79.00000
85658,1997,10,14,0.17000,82.00000,73.00000, 77.50000
85658,1997,10,15,0.05000,81.00000,74.00000, 77.50000
85658,1997,10,16,0.00000,82.00000,76.00000, 79.00000
85658,1997,10,17,0.00000,86.00000,75.00000, 80.50000
85658,1997,10,18,0.60000,86.00000,73.00000, 79.50000
85658,1997,10,19,0.01000,80.00000,70.00000, 75.00000
85658,1997,10,20,0.00000,78.00000,62.00000, 70.00000
85658,1997,10,21,0.00000,79.00000,70.00000, 74.50000
85658,1997,10,22,0.00000,83.00000,70.00000, 76.50000
85658,1997,10,23,0.00000,78.00000,68.00000, 73.00000
85658,1997,10,24,0.00000,83.00000,74.00000, 78.50000
85658,1997,10,25,0.00000,86.00000,78.00000, 82.00000
85658,1997,10,26,0.00000,86.00000,78.00000, 82.00000
85658,1997,10,27,0.00000,87.00000,80.00000, 83.50000
85658,1997,10,28,0.00000,-99.90000,69.00000, -99.90000
85658,1997,10,29,0.00000,82.00000,69.00000, 75.50000
85658,1997,10,30,0.00000,82.00000,77.00000, 79.50000
85658,1997,10,31,0.10000,85.00000,76.00000, 80.50000
85658,1997,11,1,0.00000,84.00000,78.00000, 81.00000
85658,1997,11,2,0.00000,89.00000,78.00000, 83.50000
85658,1997,11,3,0.05000,78.00000,65.00000, 71.50000
85658,1997,11,4,0.06000,75.00000,66.00000, 70.50000
85658,1997,11,5,0.17000,77.00000,66.00000, 71.50000
85658,1997,11,6,0.00000,82.00000,69.00000, 75.50000
85658,1997,11,7,0.00000,84.00000,68.00000, 76.00000
85658,1997,11,8,0.00000,72.00000,60.00000, 66.00000
85658,1997,11,9,0.00000,75.00000,58.00000, 66.50000
85658,1997,11,10,0.00000,76.00000,62.00000, 69.00000
85658,1997,11,11,0.00000,76.00000,65.00000, 70.50000
85658,1997,11,12,0.00000,79.00000,74.00000, 76.50000
85658,1997,11,13,0.00000,81.00000,76.00000, 78.50000
85658,1997,11,14,0.80000,82.00000,74.00000, 78.00000
85658,1997,11,15,0.00000,82.00000,68.00000, 75.00000
85658,1997,11,16,0.00000,78.00000,73.00000, 75.50000
85658,1997,11,17,0.00000,75.00000,66.00000, 70.50000
85658,1997,11,18,0.00000,75.00000,66.00000, 70.50000
85658,1997,11,19,0.00000,79.00000,69.00000, 74.00000
85658,1997,11,20,0.00000,77.00000,70.00000, 73.50000
85658,1997,11,21,0.00000,79.00000,75.00000, 77.00000
85658,1997,11,22,0.50000,83.00000,71.00000, 77.00000
85658,1997,11,23,0.14000,80.00000,74.00000, 77.00000
85658,1997,11,24,0.00000,76.00000,71.00000, 73.50000
85658,1997,11,25,0.00000,74.00000,72.00000, 73.00000
85658,1997,11,26,0.00000,76.00000,72.00000, 74.00000
85658,1997,11,27,0.00000,76.00000,72.00000, 74.00000
85658,1997,11,28,0.00000,77.00000,73.00000, 75.00000
85658,1997,11,29,0.10000,78.00000,74.00000, 76.00000
85658,1997,11,30,0.64000,79.00000,73.00000, 76.00000
85658,1997,12,1,0.70000,75.00000,66.00000, 70.50000
85658,1997,12,2,0.00000,75.00000,62.00000, 68.50000
85658,1997,12,3,0.00000,78.00000,72.00000, 75.00000
85658,1997,12,4,2.35000,76.00000,69.00000, 72.50000
85658,1997,12,5,0.30000,73.00000,65.00000, 69.00000
85658,1997,12,6,0.00000,69.00000,55.00000, 62.00000
85658,1997,12,7,0.00000,69.00000,50.00000, 59.50000
85658,1997,12,8,0.00000,68.00000,54.00000, 61.00000
85658,1997,12,9,0.00000,80.00000,56.00000, 68.00000
85658,1997,12,10,0.00000,82.00000,71.00000, 76.50000
85658,1997,12,11,0.00000,81.00000,73.00000, 77.00000
85658,1997,12,12,0.00000,81.00000,73.00000, 77.00000
85658,1997,12,13,1.10000,78.00000,71.00000, 74.50000
85658,1997,12,14,2.55000,76.00000,60.00000, 68.00000
85658,1997,12,15,0.70000,63.00000,55.00000, 59.00000
85658,1997,12,16,0.00000,69.00000,52.00000, 60.50000
85658,1997,12,17,0.00000,72.00000,53.00000, 62.50000
85658,1997,12,18,0.00000,65.00000,53.00000, 59.00000
85658,1997,12,19,0.00000,73.00000,56.00000, 64.50000
85658,1997,12,20,0.00000,73.00000,70.00000, 71.50000
85658,1997,12,21,0.00000,75.00000,70.00000, 72.50000
85658,1997,12,22,0.00000,78.00000,70.00000, 74.00000
85658,1997,12,23,0.00000,78.00000,72.00000, 75.00000
85658,1997,12,24,0.00000,80.00000,73.00000, 76.50000
85658,1997,12,25,0.00000,78.00000,73.00000, 75.50000
85658,1997,12,26,0.00000,81.00000,71.00000, 76.00000
85658,1997,12,27,0.20000,80.00000,71.00000, 75.50000
85658,1997,12,28,0.48000,-99.90000,54.00000, -99.90000
85658,1997,12,29,0.40000,67.00000,55.00000, 61.00000
85658,1997,12,30,0.03000,68.00000,56.00000, 62.00000
85658,1997,12,31,0.00000,73.00000,57.00000, 65.00000
85658,1998,1,1,0.00000,65.00000,51.00000, 58.00000
85658,1998,1,2,0.00000,71.00000,63.00000, 67.00000
85658,1998,1,3,0.00000,74.00000,63.00000, 68.50000
85658,1998,1,4,0.00000,75.00000,70.00000, 72.50000
85658,1998,1,5,0.00000,76.00000,71.00000, 73.50000
85658,1998,1,6,0.00000,76.00000,72.00000, 74.00000
85658,1998,1,7,0.00000,78.00000,73.00000, 75.50000
85658,1998,1,8,0.02000,80.00000,73.00000, 76.50000
85658,1998,1,9,0.69000,77.00000,68.00000, 72.50000
85658,1998,1,10,0.00000,72.00000,65.00000, 68.50000
85658,1998,1,11,0.00000,73.00000,63.00000, 68.00000
85658,1998,1,12,0.00000,73.00000,63.00000, 68.00000
85658,1998,1,13,0.00000,77.00000,70.00000, 73.50000
85658,1998,1,14,0.00000,75.00000,70.00000, 72.50000
85658,1998,1,15,0.00000,77.00000,71.00000, 74.00000
85658,1998,1,16,0.28000,75.00000,68.00000, 71.50000
85658,1998,1,17,0.00000,69.00000,56.00000, 62.50000
85658,1998,1,18,0.00000,69.00000,56.00000, 62.50000
85658,1998,1,19,0.00000,73.00000,63.00000, 68.00000
85658,1998,1,20,0.00000,71.00000,63.00000, 67.00000
85658,1998,1,21,0.00000,72.00000,67.00000, 69.50000
85658,1998,1,22,0.00000,75.00000,70.00000, 72.50000
85658,1998,1,23,0.00000,76.00000,70.00000, 73.00000
85658,1998,1,24,0.35000,75.00000,67.00000, 71.00000
85658,1998,1,25,0.00000,68.00000,56.00000, 62.00000
85658,1998,1,26,0.27000,71.00000,56.00000, 63.50000
85658,1998,1,27,0.12000,75.00000,67.00000, 71.00000
85658,1998,1,28,0.00000,69.00000,55.00000, 62.00000
85658,1998,1,29,0.00000,69.00000,51.00000, 60.00000
85658,1998,1,30,0.00000,71.00000,53.00000, 62.00000
85658,1998,1,31,0.00000,71.00000,54.00000, 62.50000
85658,1998,2,1,0.00000,71.00000,58.00000, 64.50000
85658,1998,2,2,0.00000,72.00000,69.00000, 70.50000
85658,1998,2,3,3.00000,71.00000,65.00000, 68.00000
85658,1998,2,4,0.12000,71.00000,62.00000, 66.50000
85658,1998,2,5,0.00000,72.00000,56.00000, 64.00000
85658,1998,2,6,0.20000,71.00000,55.00000, 63.00000
85658,1998,2,7,0.00000,61.00000,51.00000, 56.00000
85658,1998,2,8,0.00000,65.00000,49.00000, 57.00000
85658,1998,2,9,0.00000,66.00000,49.00000, 57.50000
85658,1998,2,10,0.00000,69.00000,53.00000, 61.00000
85658,1998,2,11,0.00000,74.00000,67.00000, 70.50000
85658,1998,2,12,0.00000,80.00000,65.00000, 72.50000
85658,1998,2,13,0.00000,78.00000,63.00000, 70.50000
85658,1998,2,14,0.00000,71.00000,62.00000, 66.50000
85658,1998,2,15,0.00000,71.00000,62.00000, 66.50000
85658,1998,2,16,0.13000,74.00000,68.00000, 71.00000
85658,1998,2,17,0.00000,78.00000,71.00000, 74.50000
85658,1998,2,18,0.52000,75.00000,62.00000, 68.50000
85658,1998,2,19,0.00000,79.00000,70.00000, 74.50000
85658,1998,2,20,0.00000,82.00000,73.00000, 77.50000
85658,1998,2,21,0.00000,75.00000,64.00000, 69.50000
85658,1998,2,22,0.00000,79.00000,71.00000, 75.00000
85658,1998,2,23,0.00000,78.00000,69.00000, 73.50000
85658,1998,2,24,0.10000,73.00000,55.00000, 64.00000
85658,1998,2,25,0.00000,73.00000,54.00000, 63.50000
85658,1998,2,26,0.00000,74.00000,67.00000, 70.50000
85658,1998,2,27,0.00000,79.00000,69.00000, 74.00000
85658,1998,2,28,0.00000,80.00000,71.00000, 75.50000
85658,1998,2,29,-99.99000,-99.90000,-99.90000, -99.90000
